child_id,current_variable,current_elom,new_variable,new_elom,relevant_category_change,variable
ID_1U7GDTLRI,54.0,45.44118554105833,55.0,48.426595562723605,Yellow to Green,child_age
ID_3IDOXBRX5,50.0,43.947317852226455,55.0,48.37053083927516,Yellow to Green,child_age
ID_C9RZNXMYF,59.0,49.70468702720077,55.0,45.60331870248786,Green to Yellow,child_age
ID_B6TIIEIQJ,59.0,47.28711231462549,55.0,44.59387952958569,Green to Yellow,child_age
ID_ZCMEZ9J1D,62.0,45.31837346454423,64.065575,43.191326100192455,Yellow to Red,child_age
ID_W1TNT3GRG,52.0,35.7388754667494,55.0,39.10064972209398,Red to Yellow,child_age
ID_BOWZ3YIOO,54.0,36.43511209045547,55.0,35.13025061527689,Yellow to Red,child_age
ID_O0AG71MDY,50.0,43.34030980489413,55.0,46.34689475334528,Yellow to Green,child_age
ID_X97ZIQ7EP,54.0,46.90639602471936,55.0,45.93694182571019,Green to Yellow,child_age
ID_GH4W2DKQS,58.0,46.69613185040053,55.0,43.48487808611275,Green to Yellow,child_age
ID_ZU4Y7EM9C,58.0,37.43990040406923,55.0,34.67358604323317,Yellow to Red,child_age
ID_FSQ52WIY8,58.0,48.32899255529665,55.0,45.82795861767147,Green to Yellow,child_age
ID_SS78PTNRJ,50.0,45.31275951169285,55.0,46.61514105499759,Yellow to Green,child_age
ID_T35ZUX9FE,66.852463,54.66782899766302,64.065575,53.21163252560418,Green to Yellow,child_age
ID_911PIXSUB,62.0,42.03095810677131,64.065575,44.363060704097386,Red to Yellow,child_age
ID_XT8I6HEVP,62.8172492980957,54.29999047461205,64.065575,54.54843331866563,Yellow to Green,child_age
ID_Y1KKIXLGR,50.0,43.41382781136605,55.0,50.30479909847119,Yellow to Green,child_age
ID_Y5WAO26UO,50.0,33.72858905726328,55.0,36.714644845428936,Red to Yellow,child_age
ID_CNMSG3FZ2,67.278687,44.03674224006333,64.065575,42.75817795638232,Yellow to Red,child_age
ID_PGMJTL7ZK,50.0,32.75672198901803,55.0,37.46328203190974,Red to Yellow,child_age
ID_TDY04R6W8,56.0,46.359319744705566,55.0,45.079234264318885,Green to Yellow,child_age
ID_T3KMB51H5,58.0,46.64531171542905,55.0,42.60923259815876,Green to Yellow,child_age
ID_FL1AGT92O,57.0,37.68832114503971,55.0,35.77516887609864,Yellow to Red,child_age
ID_QFRDPXGHO,50.0,33.44868617140531,55.0,36.88455729016415,Red to Yellow,child_age
ID_P74TTSOS0,67.508194,44.48156236752343,64.065575,42.73525193428866,Yellow to Red,child_age
ID_M0BHWIL9F,59.0,46.898011423799176,55.0,45.48105585273389,Green to Yellow,child_age
ID_UBTFR5FQU,54.0,46.251142135606976,55.0,46.55060641972766,Yellow to Green,child_age
ID_ZQXQDRVG6,50.0,34.28603700233929,55.0,37.07585222350214,Red to Yellow,child_age
ID_4KKTIBYIY,57.0,48.40505627725164,55.0,44.96896263168103,Green to Yellow,child_age
ID_EZ4MYF1SP,52.0,45.08111149870514,55.0,49.08414333994351,Yellow to Green,child_age
ID_QF1R03ZRV,57.0,46.73015903172436,55.0,43.84651964051983,Green to Yellow,child_age
ID_TH1HZEQ1L,50.0,46.167173934460976,55.0,50.2951110905172,Yellow to Green,child_age
ID_ET6K6HL2Z,60.327869,42.41324852756548,64.065575,46.82081167004209,Red to Yellow,child_age
ID_WRTKHKODC,58.0,47.86153989884853,55.0,44.1377879588203,Green to Yellow,child_age
ID_0DTROXFNI,59.79466247558594,53.33006803907292,64.065575,55.62075908025778,Yellow to Green,child_age
ID_WQGHTCDNF,51.0,35.964530971377975,55.0,37.024583143836,Red to Yellow,child_age
ID_4SCRLE2J2,53.0,47.60475792965437,55.0,45.53297547084005,Green to Yellow,child_age
ID_YEGLWG5NE,65.0,54.41635446000228,64.065575,54.24027863614997,Green to Yellow,child_age
ID_TJQT7ZXFJ,60.0,53.42867232677731,64.065575,55.55149938286136,Yellow to Green,child_age
ID_RFPRWLX2L,65.0,41.7634741570581,64.065575,43.50214090506928,Red to Yellow,child_age
ID_JZC6BR3AN,57.967213,46.87447066105568,55.0,45.82799217937503,Green to Yellow,child_age
ID_FIV1ORC7S,56.0,36.26050331450961,55.0,35.0359959867818,Yellow to Red,child_age
ID_976RKJDB2,51.022586822509766,33.893846590390496,55.0,36.50498285586937,Red to Yellow,child_age
ID_21GYRT63Y,63.573769,42.900709608679314,64.065575,43.30424543284777,Red to Yellow,child_age
ID_Z1DX6OWSQ,53.0,34.53887981776485,55.0,36.03586883540875,Red to Yellow,child_age
ID_Y5BAAYH2U,65.311478,54.82359711380167,64.065575,53.377039983239,Green to Yellow,child_age
ID_ZG8KT7QG9,52.0,36.86884024263766,55.0,35.60342150623733,Yellow to Red,child_age
ID_P0MXSFWR1,67.737701,59.568931790710046,64.065575,53.71820830697736,Green to Yellow,child_age
ID_C4RK83A6F,58.0,47.25646751477442,55.0,44.85214058059325,Green to Yellow,child_age
ID_GGAWNMV17,68.0,56.52242979095018,64.065575,54.28590194703351,Green to Yellow,child_age
ID_0L77QQ1WY,53.0,35.09612677406327,55.0,37.70210329107191,Red to Yellow,child_age
ID_BJYS9ELH4,59.737705,51.31405208060128,64.065575,56.96588972245764,Yellow to Green,child_age
ID_D0DLKY5QK,57.0,34.61514139045327,55.0,36.13465628080581,Red to Yellow,child_age
ID_TRGUALWBC,58.0,46.83153638468376,55.0,42.0251524316914,Green to Yellow,child_age
ID_NK5ANCHC4,58.0,47.88780728151981,55.0,45.23865185350729,Green to Yellow,child_age
ID_TJ2X20XOJ,56.0,45.00556942567682,55.0,48.49061665358516,Yellow to Green,child_age
ID_UXBBT739D,52.0,43.77112775331721,55.0,47.67481757423472,Yellow to Green,child_age
ID_Z39PQE5Q7,59.0,48.401341282388856,55.0,45.99577562618662,Green to Yellow,child_age
ID_TBID6SLEK,54.0,46.00681614338599,55.0,47.21481227931586,Yellow to Green,child_age
ID_QAHQED9ED,59.442623,47.84231338650902,55.0,46.21908792586983,Green to Yellow,child_age
ID_7M06Y0D8D,61.836067,43.19180213770756,64.065575,44.589495295722685,Red to Yellow,child_age
ID_E7WUVX1KS,58.0,48.20267751004059,55.0,45.31199500982552,Green to Yellow,child_age
ID_KOKBFIN07,61.0,42.90681251390888,64.065575,43.873784884665,Red to Yellow,child_age
